Instrument,Market Capitalization,Original Announcement Date Time
OSH.N,,2019-11-04T00:00:00Z
OSH.N,,
CLR.N,9507060104.62,2021-04-28T20:15:04Z
CLR.N,5953318812.9,2021-02-16T21:15:05Z
CLR.N,4483785151.52,2020-11-05T21:15:20Z
CLR.N,6401128917.07,2020-08-03T20:21:13Z
CLR.N,2789447245.44,2020-05-11T10:30:02Z
CLR.N,12739725448.1,2020-02-26T21:15:07Z
CLR.N,11528387273.87,2019-10-30T20:15:35Z
CLR.N,15857228617.5,2019-08-05T20:34:30Z
CLR.N,16866590211.13,2019-04-29T21:17:41Z
CLR.N,15112097066.31,2019-02-18T21:15:04Z
CLR.N,25675840363.44,2018-10-29T20:17:31Z
CLR.N,24351805574.12,2018-08-07T20:15:09Z
CLR.N,22170917088.9,2018-05-02T17:00:00Z
CLR.N,19874815644.88,2018-02-21T17:00:00Z
CLR.N,14487211458.72,2017-11-07T17:00:00Z
CLR.N,12129923963.11,2017-08-08T17:00:00Z
CLR.N,17049802249.38,2017-05-03T17:00:00Z
CLR.N,19303285167.96,2017-02-22T17:00:00Z
CLR.N,19462228581.96,2016-11-02T17:00:00Z
CLR.N,16956868735.98,2016-08-03T17:00:00Z
NX.N,918040212.01,2021-06-03T20:26:22Z
NX.N,732227901.78,2021-03-04T21:15:00Z
NX.N,597058971.6,2020-12-10T21:18:54Z
NX.N,460864418.9,2020-09-03T20:17:47Z
NX.N,410861248.25,2020-06-04T20:15:10Z
NX.N,586236749.36,2020-03-05T21:15:11Z
NX.N,639696098.82,2019-12-11T21:15:11Z
NX.N,616722572.06,2019-09-05T20:17:46Z
NX.N,556651084.88,2019-06-04T20:19:06Z
NX.N,521139006.05,2019-03-05T21:24:28Z
NX.N,521142499.02,2018-12-10T21:16:45Z
NX.N,620578124.7,2018-09-06T20:16:43Z
NX.N,601548306.45,2018-06-04T17:00:00Z
NX.N,725958977.4,2018-03-05T17:00:00Z
NX.N,756037393.15,2017-12-11T17:00:00Z
NX.N,740537765.5,2017-09-07T17:00:00Z
NX.N,702277609.2,2017-05-30T17:00:00Z
NX.N,679527051.75,2017-03-06T17:00:00Z
NX.N,557794084.8,2016-12-15T17:00:00Z
NX.N,684719528.97,2016-09-06T17:00:00Z
STTK.OQ,1221523368.6,2021-05-10T11:00:00Z
STTK.OQ,2187815461.17,2021-03-15T20:45:00Z
STTK.OQ,,2020-11-13T11:00:00Z
STTK.OQ,,
HT.N,412845838.85,2021-04-28T20:17:34Z
HT.N,306475072.98,2021-02-23T21:27:18Z
HT.N,215192890.28,2020-11-09T21:28:16Z
HT.N,223426776.96,2020-08-05T20:52:58Z
HT.N,138450206.36,2020-05-06T20:25:53Z
HT.N,562396057.5,2020-02-24T21:17:29Z
HT.N,574515341.76,2019-11-05T21:12:52Z
HT.N,648610757.58,2019-07-30T20:12:39Z
HT.N,672115430.66,2019-04-29T21:21:06Z
HT.N,692104300.04,2019-02-25T21:18:35Z
HT.N,892748091.18,2018-10-23T21:19:16Z
HT.N,843639932.85,2018-07-24T20:35:34Z
HT.N,703997065.5,2018-04-24T17:00:00Z
HT.N,724013547.6,2018-02-21T17:00:00Z
HT.N,780918790.22,2017-10-25T17:00:00Z
HT.N,774226395.66,2017-07-25T22:30:00Z
HT.N,785322037.2,2017-04-25T17:00:00Z
HT.N,899561010.5,2017-02-22T09:05:00Z
HT.N,755348628.76,2016-10-25T22:11:00Z
HT.N,727612159.75,2016-07-27T22:30:00Z
FCBC.OQ,529057308.76,2021-04-27T20:13:31Z
FCBC.OQ,382339463.48,2021-01-26T21:42:55Z
FCBC.OQ,319783222.1,2020-10-27T20:47:56Z
FCBC.OQ,397579824.05,2020-07-28T20:38:14Z
FCBC.OQ,412204750.3,2020-05-11T21:35:17Z
FCBC.OQ,483318339.24,2020-02-04T22:23:43Z
FCBC.OQ,506177135.1,2019-10-22T20:21:41Z
FCBC.OQ,531950580.8,2019-07-23T21:17:40Z
FCBC.OQ,523585057.18,2019-04-23T20:18:19Z
FCBC.OQ,512663447.6,2019-01-23T22:02:57Z
FCBC.OQ,561552801.04,2018-10-23T20:17:50Z
FCBC.OQ,534304083.78,2018-07-24T20:00:04Z
FCBC.OQ,505654701.6,2018-04-24T17:00:00Z
FCBC.OQ,488046249.47,2018-01-23T17:00:00Z
FCBC.OQ,495381841.13,2017-10-24T16:00:00Z
FCBC.OQ,465220108.6,2017-07-25T16:00:00Z
FCBC.OQ,424819229.45,2017-04-25T06:30:00Z
FCBC.OQ,512060003.62,2017-01-24T21:00:00Z
FCBC.OQ,422778297.6,2016-10-25T16:00:00Z
FCBC.OQ,393018109.44,2016-07-27T16:00:00Z
MITK.OQ,622381971.24,2021-04-29T20:05:01Z
MITK.OQ,756046369.54,2021-01-28T21:05:00Z
MITK.OQ,532275327.22,2020-11-05T21:15:40Z
MITK.OQ,396727506.19,2020-07-30T20:05:11Z
MITK.OQ,323677895.0,2020-04-30T20:05:13Z
MITK.OQ,312543618.75,2020-01-30T21:05:10Z
MITK.OQ,389545950.4,2019-11-07T21:05:07Z
MITK.OQ,396082440.32,2019-07-25T20:05:37Z
MITK.OQ,474112617.84,2019-05-01T20:06:08Z
MITK.OQ,416789311.43,2019-01-29T21:05:13Z
MITK.OQ,266467376.55,2018-11-02T01:13:15Z
MITK.OQ,312027618.7,2018-07-26T20:15:30Z
MITK.OQ,258280838.4,2018-05-01T17:00:00Z
MITK.OQ,311232106.15,2018-01-25T17:00:00Z
MITK.OQ,319066943.0,2017-11-07T17:00:00Z
MITK.OQ,280333863.6,2017-07-27T21:09:29Z
MITK.OQ,221606781.2,2017-04-27T21:05:00Z
MITK.OQ,203448389.85,2017-02-02T12:00:00Z
MITK.OQ,271760342.74,2016-11-03T13:43:00Z
MITK.OQ,232682855.4,2016-07-28T17:00:00Z
AMK.N,1691199011.7,2021-05-04T20:15:00Z
AMK.N,1753513971.0,2021-02-11T21:15:01Z
AMK.N,1575046803.7,2020-11-10T21:17:46Z
AMK.N,1975525283.2,2020-08-04T20:15:10Z
AMK.N,1476033731.2,2020-05-05T20:15:10Z
AMK.N,2100760121.6,2020-02-26T21:15:11Z
AMK.N,1886020000.0,2019-11-05T21:19:06Z
AMK.N,,2019-08-28T20:06:32Z
AMK.N,,2019-07-10T19:45:08Z
AMK.N,,2019-11-05T21:19:06Z
AMK.N,,
CCK.N,13091869892.88,2021-04-19T21:03:44Z
CCK.N,13503212019.0,2021-02-09T22:08:51Z
CCK.N,10357884718.02,2020-10-19T20:15:05Z
CCK.N,8777604423.51,2020-07-20T21:02:40Z
CCK.N,7875846160.68,2020-04-20T20:46:44Z
CCK.N,9834819270.12,2020-02-04T22:28:16Z
CCK.N,8952908467.32,2019-10-16T21:03:40Z
CCK.N,8269194325.6,2019-07-17T21:09:31Z
CCK.N,7384869642.03,2019-04-17T21:19:58Z
CCK.N,5619855242.19,2019-02-06T22:06:42Z
CCK.N,6488944560.0,2018-10-17T21:08:38Z
CCK.N,6011610190.2,2018-07-18T21:12:33Z
CCK.N,6815818024.75,2018-04-18T17:00:00Z
CCK.N,7552848937.5,2018-02-07T17:00:00Z
CCK.N,8062597376.88,2017-10-18T17:00:00Z
CCK.N,8118947138.7,2017-07-19T22:06:00Z
CCK.N,7366648470.15,2017-04-19T22:03:00Z
CCK.N,7349139697.69,2017-02-02T22:06:00Z
CCK.N,7979472668.31,2016-10-19T22:01:00Z
CCK.N,7077064205.7,2016-07-20T22:02:00Z
AROC.N,1449958585.01,2021-04-29T22:06:22Z
AROC.N,1324390314.62,2021-02-22T21:05:01Z
AROC.N,822867513.76,2020-11-02T21:15:00Z
AROC.N,992487844.92,2020-07-30T21:55:40Z
AROC.N,574789974.24,2020-05-04T20:55:10Z
AROC.N,1525175506.44,2020-02-20T00:18:44Z
AROC.N,1299287060.05,2019-10-28T22:45:05Z
AROC.N,1381525178.4,2019-07-29T22:45:01Z
AROC.N,1275453203.64,2019-04-30T20:59:05Z
AROC.N,968733163.79,2019-02-20T22:06:27Z
AROC.N,1578858681.2,2018-10-31T20:45:04Z
AROC.N,1554155964.0,2018-08-02T10:00:03Z
AROC.N,627488723.75,2018-05-03T17:00:00Z
AROC.N,745664451.0,2018-02-22T17:00:00Z
AROC.N,890284914.35,2017-11-02T16:00:00Z
AROC.N,809166756.0,2017-08-01T11:00:00Z
AROC.N,875547954.4,2017-05-04T11:00:00Z
AROC.N,919066236.0,2017-02-23T11:48:00Z
AROC.N,910711088.4,2016-11-01T16:00:00Z
AROC.N,655879086.6,2016-08-04T17:00:00Z
OMF.N,7224109597.12,2021-04-26T20:34:21Z
OMF.N,6469132695.2,2021-02-08T21:32:45Z
OMF.N,4197575312.5,2020-10-26T20:32:52Z
OMF.N,3296154002.16,2020-07-27T20:31:18Z
OMF.N,2568001597.84,2020-04-27T20:32:47Z
OMF.N,5736657402.9,2020-02-10T21:30:00Z
OMF.N,4991882180.04,2019-10-28T20:32:45Z
OMF.N,4601331344.19,2019-07-29T20:32:43Z
OMF.N,4320618200.25,2019-04-29T20:40:10Z
OMF.N,3298440850.81,2019-02-11T22:03:00Z
OMF.N,4563801338.88,2018-10-31T20:31:46Z
OMF.N,4517650309.83,2018-07-30T17:00:00Z
OMF.N,4062214559.46,2018-05-02T17:00:00Z
OMF.N,3517725214.19,2018-02-14T17:00:00Z
OMF.N,3814161406.7,2017-11-01T17:00:00Z
OMF.N,3326972951.18,2017-08-02T17:00:00Z
OMF.N,3362234869.7,2017-05-03T17:00:00Z
OMF.N,2983468969.44,2017-02-13T21:31:00Z
OMF.N,4170614758.8,2016-11-07T17:00:00Z
OMF.N,3075020512.76,2016-08-04T17:00:00Z
ARCH.N,637184163.2,2021-04-22T10:30:05Z
ARCH.N,662996839.53,2021-02-09T11:30:04Z
ARCH.N,643411595.52,2020-10-22T10:30:04Z
ARCH.N,430203652.44,2020-07-28T10:30:04Z
ARCH.N,437616140.3,2020-04-23T10:30:04Z
ARCH.N,1079095431.96,2020-02-06T11:30:04Z
ARCH.N,1206643739.0,2019-10-22T10:30:04Z
ARCH.N,1583655874.29,2019-07-24T10:30:07Z
ARCH.N,1589817435.53,2019-04-23T10:30:05Z
ARCH.N,1560162206.0,2019-02-14T11:30:03Z
ARCH.N,1751144671.2,2018-10-23T10:30:05Z
ARCH.N,1616827077.58,2018-07-31T10:30:03Z
ARCH.N,1913390433.8,2018-04-26T17:00:00Z
ARCH.N,2043444756.92,2018-02-13T17:00:00Z
ARCH.N,1744040865.72,2017-10-31T23:00:00Z
ARCH.N,1708939695.7,2017-07-27T16:00:00Z
ARCH.N,1723625401.86,2017-05-02T17:00:00Z
ARCH.N,1951199891.9,2017-02-08T11:30:00Z
ARCH.N,3897693.576,2016-11-09T17:00:00Z
ARCH.N,6387927.0,2016-08-09T16:00:00Z
WMS.N,7328010974.13,2021-05-20T10:41:45Z
WMS.N,5890448770.92,2021-02-04T11:40:00Z
WMS.N,4342479838.48,2020-11-05T11:40:00Z
WMS.N,3444990707.6,2020-08-06T10:30:00Z
WMS.N,2025057425.92,2020-05-21T10:40:00Z
WMS.N,2651705842.0,2020-02-06T11:40:00Z
WMS.N,2198532575.54,2019-11-07T11:40:00Z
WMS.N,1894679354.49,2019-08-01T10:40:00Z
WMS.N,1475982367.86,2019-05-23T10:40:00Z
WMS.N,1385578967.25,2019-02-07T11:44:54Z
WMS.N,1759112094.6,2018-11-08T11:30:00Z
WMS.N,1620334722.55,2018-08-09T10:40:00Z
WMS.N,1457175647.2,2018-05-29T17:00:00Z
WMS.N,1333964009.25,2018-02-08T17:00:00Z
WMS.N,1126215252.0,2017-11-02T17:00:00Z
WMS.N,1117872916.8,2017-08-03T17:00:00Z
WMS.N,1206979671.3,2017-05-25T23:43:00Z
WMS.N,1134546030.0,2017-02-09T17:00:00Z
WMS.N,1325105703.0,2017-01-12T17:00:00Z
WMS.N,1490198022.74,2016-10-06T11:45:00Z
GOGO.OQ,834582172.2,2021-05-06T14:12:12Z
GOGO.OQ,820955959.2,2021-03-11T15:16:45Z
GOGO.OQ,785988015.12,2020-11-09T15:59:50Z
GOGO.OQ,264714530.36,2020-08-10T17:03:32Z
GOGO.OQ,176634166.36,2020-05-11T11:01:17Z
GOGO.OQ,564210086.4,2020-03-13T14:51:51Z
GOGO.OQ,531052373.61,2019-11-07T15:16:44Z
GOGO.OQ,349435446.98,2019-08-08T10:41:35Z
GOGO.OQ,393147516.06,2019-05-09T15:13:01Z
GOGO.OQ,261500708.69,2019-02-21T19:26:39Z
GOGO.OQ,453354015.12,2018-11-06T17:51:17Z
GOGO.OQ,422841102.12,2018-08-08T16:08:33Z
GOGO.OQ,749463098.64,2018-05-04T17:00:00Z
GOGO.OQ,978796383.12,2018-02-22T17:00:00Z
GOGO.OQ,1024094654.76,2017-11-02T17:00:00Z
GOGO.OQ,996329991.04,2017-08-07T12:00:00Z
GOGO.OQ,949257155.0,2017-05-04T17:00:00Z
GOGO.OQ,795137695.82,2017-02-27T12:00:00Z
GOGO.OQ,951391905.12,2016-11-03T17:00:00Z
GOGO.OQ,721173071.74,2016-08-04T17:00:00Z
APPF.OQ,4872047233.63,2021-05-10T20:10:14Z
APPF.OQ,6180446967.52,2021-03-01T21:10:00Z
APPF.OQ,4863595740.84,2020-11-09T21:01:55Z
APPF.OQ,5572609556.62,2020-08-03T20:11:40Z
APPF.OQ,3792474815.15,2020-05-04T20:07:31Z
APPF.OQ,3745139659.65,2020-03-02T21:02:49Z
APPF.OQ,3238898970.56,2019-10-28T20:02:57Z
APPF.OQ,3477772552.38,2019-07-29T20:10:01Z
APPF.OQ,2724654034.8,2019-05-02T20:10:12Z
APPF.OQ,2028316268.16,2019-02-28T21:10:07Z
APPF.OQ,2683012169.6,2018-10-29T20:10:03Z
APPF.OQ,2089535614.4,2018-07-30T20:10:03Z
APPF.OQ,1393751917.9,2018-04-30T17:00:00Z
APPF.OQ,1408803986.0,2018-02-26T17:00:00Z
APPF.OQ,1626096175.55,2017-11-06T17:00:00Z
APPF.OQ,1103661329.2,2017-08-07T17:00:00Z
APPF.OQ,919045867.2,2017-05-05T17:00:00Z
APPF.OQ,803666748.15,2017-02-27T17:00:00Z
APPF.OQ,654083177.76,2016-11-07T17:00:00Z
APPF.OQ,485952751.86,2016-08-08T17:00:00Z
TRST.OQ,710773670.75,2021-04-21T20:13:09Z
TRST.OQ,643205822.19,2021-01-21T21:06:58Z
TRST.OQ,503378469.54,2020-10-21T20:17:53Z
TRST.OQ,610418725.14,2020-07-21T20:23:54Z
TRST.OQ,521700679.78,2020-04-21T20:50:34Z
TRST.OQ,840268716.69,2020-01-21T21:23:08Z
TRST.OQ,789817779.55,2019-10-21T20:00:06Z
TRST.OQ,766832623.92,2019-07-22T20:01:15Z
TRST.OQ,750773908.4,2019-04-22T20:02:36Z
TRST.OQ,663077941.12,2019-01-22T21:18:14Z
TRST.OQ,820598593.5,2018-10-22T20:10:46Z
TRST.OQ,858221597.7,2018-07-23T17:00:00Z
TRST.OQ,814196370.0,2018-04-23T17:00:00Z
TRST.OQ,884189883.2,2018-01-22T17:00:00Z
TRST.OQ,855307604.2,2017-10-23T16:00:00Z
TRST.OQ,743977385.5,2017-07-21T17:00:00Z
TRST.OQ,752524102.55,2017-04-21T21:00:00Z
TRST.OQ,837420290.0,2017-01-23T21:00:00Z
TRST.OQ,677801490.14,2016-10-21T20:00:00Z
TRST.OQ,612126251.15,2016-07-21T17:00:00Z
PSNL.OQ,1077175663.96,2021-05-05T20:03:02Z
PSNL.OQ,1425329991.05,2021-02-25T21:03:40Z
PSNL.OQ,840583395.63,2020-11-05T21:01:00Z
PSNL.OQ,411284886.69,2020-08-06T20:02:20Z
PSNL.OQ,254450675.01,2020-05-07T20:01:00Z
PSNL.OQ,340549016.1,2020-03-25T20:02:53Z
PSNL.OQ,456813290.95,2019-11-13T21:05:00Z
PSNL.OQ,807745107.15,2019-08-13T20:03:36Z
PSNL.OQ,,2019-05-23T20:16:45Z
PSNL.OQ,,2019-11-13T21:21:26Z
PSNL.OQ,,2019-08-13T20:25:30Z
PSNL.OQ,,
BTX.A,154432697.52,2021-05-17T20:12:37Z
BTX.A,6636819.84,2021-03-11T22:10:16Z
BTX.A,5012983.8,2020-11-13T11:30:06Z
BTX.A,6460891.8,2020-08-07T10:30:03Z
BTX.A,4430410.88,2020-05-19T20:11:38Z
BTX.A,6377434.8,2020-03-17T20:15:03Z
BTX.A,9689326.08,2019-10-30T20:15:49Z
BTX.A,10911334.2,2019-08-09T20:10:02Z
BTX.A,11595035.4,2019-05-13T20:10:02Z
BTX.A,5603013.0,2019-03-20T20:17:21Z
BTX.A,12755150.7,2018-11-07T21:15:06Z
BTX.A,14261715.12,2018-08-02T20:10:05Z
BTX.A,17148841.1944,2018-05-09T16:00:00Z
BTX.A,10611532.34,2018-03-06T17:00:00Z
BTX.A,15400847.6859,2017-11-07T17:00:00Z
BTX.A,17091514.4,2017-08-02T16:00:00Z
BTX.A,21361471.2,2017-05-03T16:00:00Z
BTX.A,19215678.0,2017-03-06T07:35:00Z
BTX.A,13123190.103,2016-11-08T21:05:00Z
BTX.A,15899533.8,2016-08-03T16:00:00Z
BRKS.OQ,6060072879.65,2021-05-10T20:06:04Z
BRKS.OQ,5035166344.55,2021-02-02T21:09:02Z
BRKS.OQ,3415460964.66,2020-11-10T21:03:05Z
BRKS.OQ,3263097319.44,2020-07-30T20:05:13Z
BRKS.OQ,2249458966.5,2020-04-30T20:13:26Z
BRKS.OQ,3089017490.08,2020-02-06T21:01:09Z
BRKS.OQ,2677188681.93,2019-11-06T21:05:20Z
BRKS.OQ,2795318437.5,2019-08-01T20:05:20Z
BRKS.OQ,2081259557.02,2019-04-29T20:22:28Z
BRKS.OQ,1883786324.42,2019-02-05T21:08:27Z
BRKS.OQ,2474496570.62,2018-11-19T21:15:05Z
BRKS.OQ,2301010102.72,2018-08-06T20:17:12Z
BRKS.OQ,1907233107.64,2018-05-01T17:00:00Z
BRKS.OQ,1679682948.3,2018-02-01T17:00:00Z
BRKS.OQ,2117892348.0,2017-11-09T17:00:00Z
BRKS.OQ,1512970767.0,2017-08-02T17:00:00Z
BRKS.OQ,1560016998.4,2017-04-27T17:00:00Z
BRKS.OQ,1186725313.56,2017-02-01T17:00:00Z
BRKS.OQ,934179811.42,2016-11-10T17:00:00Z
BRKS.OQ,769874953.32,2016-07-28T17:00:00Z
SRNE.OQ,2322718882.16,2021-05-05T20:37:46Z
SRNE.OQ,1794552860.1,2021-01-27T11:17:42Z
SRNE.OQ,2918374485.3,2020-11-09T11:15:53Z
SRNE.OQ,1316856321.16,2020-08-04T20:35:58Z
SRNE.OQ,333666232.96,2020-05-11T20:04:49Z
SRNE.OQ,567157645.6,2020-03-03T11:20:47Z
SRNE.OQ,280342767.02,2019-11-12T11:09:30Z
SRNE.OQ,329945161.89,2019-08-09T20:51:24Z
SRNE.OQ,580830437.0,2019-05-15T21:28:16Z
SRNE.OQ,293472220.8,2019-01-22T12:01:57Z
SRNE.OQ,513622014.4,2018-11-09T22:21:05Z
SRNE.OQ,831569061.6,2018-08-09T21:25:06Z
SRNE.OQ,468794658.35,2018-05-10T23:00:00Z
SRNE.OQ,301422999.6,2018-03-16T23:00:00Z
SRNE.OQ,133486444.6,2017-11-09T23:00:00Z
SRNE.OQ,153015590.0,2017-08-09T23:00:00Z
SRNE.OQ,201004052.9,2017-05-15T17:00:00Z
SRNE.OQ,283905838.3,2017-03-22T17:00:00Z
SRNE.OQ,445595422.32,2016-11-09T17:00:00Z
SRNE.OQ,225196904.8,2016-08-08T17:00:00Z
SLCA.N,913224721.96,2021-04-30T11:30:09Z
SLCA.N,519128845.56,2021-02-26T21:14:23Z
SLCA.N,221849934.0,2020-10-29T10:00:26Z
SLCA.N,266443732.08,2020-07-31T10:00:17Z
SLCA.N,132852830.4,2020-05-01T10:00:10Z
SLCA.N,452445106.5,2020-02-25T11:00:20Z
SLCA.N,703313043.6,2019-10-29T10:00:10Z
SLCA.N,940748523.18,2019-07-30T10:00:10Z
SLCA.N,1275427950.72,2019-05-01T10:00:11Z
SLCA.N,789064708.24,2019-02-19T11:00:10Z
SLCA.N,1458895845.47,2018-10-23T10:21:10Z
SLCA.N,2002201812.59,2018-07-31T10:00:10Z
SLCA.N,2059348088.16,2018-04-24T17:00:00Z
SLCA.N,2644793545.68,2018-02-21T17:00:00Z
SLCA.N,2523294186.14,2017-11-06T17:00:00Z
SLCA.N,2878855745.22,2017-07-31T21:30:00Z
SLCA.N,3889845718.61,2017-04-24T21:15:00Z
SLCA.N,4003699038.56,2017-02-22T21:15:00Z
SLCA.N,2960439425.76,2016-11-03T21:30:00Z
SLCA.N,2188893533.76,2016-08-02T21:05:00Z
QTS.N,4031762646.12,2021-04-27T20:05:13Z
QTS.N,3987268987.52,2021-02-16T21:05:11Z
QTS.N,4061156455.86,2020-10-26T20:05:11Z
QTS.N,3937169253.29,2020-07-27T20:05:07Z
QTS.N,3503690068.36,2020-04-27T20:05:07Z
QTS.N,3160007673.21,2020-02-18T21:09:03Z
QTS.N,2994023034.45,2019-11-04T21:05:09Z
QTS.N,2557916988.46,2019-07-29T20:07:14Z
QTS.N,2491766426.05,2019-04-30T20:30:09Z
QTS.N,1894595580.15,2019-02-25T21:01:06Z
QTS.N,2182456443.09,2018-10-29T20:05:16Z
QTS.N,2020414572.0,2018-07-25T20:05:21Z
QTS.N,1847038356.7,2018-04-25T17:00:00Z
QTS.N,2731211838.64,2018-02-20T17:00:00Z
QTS.N,2555627563.72,2017-10-24T17:00:00Z
QTS.N,2554332430.97,2017-07-25T21:49:24Z
QTS.N,2342828670.0,2017-05-01T21:27:06Z
QTS.N,2368577826.75,2017-02-21T21:43:51Z
QTS.N,2529276591.1,2016-10-25T22:12:00Z
QTS.N,2679480908.64,2016-07-26T17:00:00Z
HLIO.OQ,2349498707.32,2021-05-10T20:19:00Z
HLIO.OQ,1711241232.56,2021-03-02T16:27:54Z
HLIO.OQ,1154401792.17,2020-11-02T11:00:00Z
HLIO.OQ,1174180887.0,2020-08-03T20:16:47Z
HLIO.OQ,1130330948.32,2020-05-04T20:15:00Z
HLIO.OQ,1458014376.0,2020-02-24T21:15:00Z
HLIO.OQ,1300288364.2,2019-11-04T21:15:00Z
HLIO.OQ,1485647913.75,2019-08-05T20:17:53Z
HLIO.OQ,1487309988.84,2019-05-06T20:45:00Z
HLIO.OQ,1066438135.2,2019-02-25T21:18:48Z
HLIO.OQ,1732204624.92,2018-11-05T21:15:00Z
HLIO.OQ,1522550231.46,2018-08-06T20:15:00Z
HLIO.OQ,1691812788.64,2018-05-07T17:00:00Z
HLIO.OQ,1750424133.19,2018-02-26T17:00:00Z
HLIO.OQ,1461167154.0,2017-11-06T17:00:00Z
HLIO.OQ,1153990052.43,2017-08-07T17:00:00Z
HLIO.OQ,973629957.9,2017-05-08T21:15:00Z
HLIO.OQ,1076464885.37,2017-02-27T17:00:00Z
HLIO.OQ,868775844.3,2016-11-07T17:00:00Z
HLIO.OQ,806930313.54,2016-08-03T22:00:00Z
MCK.N,31044016327.36,2021-05-06T20:05:01Z
MCK.N,27682400121.28,2021-02-02T12:03:58Z
MCK.N,23912859815.25,2020-11-03T12:00:00Z
MCK.N,24883153132.62,2020-08-03T11:00:01Z
MCK.N,21845016567.18,2020-05-20T11:00:01Z
MCK.N,24473017077.6,2020-02-04T12:00:01Z
MCK.N,24624478414.0,2019-10-30T11:00:01Z
MCK.N,25047217528.27,2019-07-31T20:10:00Z
MCK.N,22455066340.32,2019-05-08T11:00:01Z
MCK.N,21190937797.84,2019-01-31T21:31:47Z
MCK.N,26499619303.15,2018-10-25T11:00:01Z
MCK.N,26916896389.0,2018-07-26T11:00:01Z
MCK.N,29067021839.71,2018-05-24T17:00:00Z
MCK.N,32511591881.05,2018-02-01T17:00:00Z
MCK.N,32298120166.91,2017-10-26T12:11:00Z
MCK.N,34596267770.74,2017-07-27T17:00:00Z
MCK.N,31438904243.04,2017-05-18T21:20:00Z
MCK.N,31753913532.0,2017-01-25T21:10:00Z
MCK.N,37700000580.0,2016-10-27T16:00:00Z
MCK.N,42127269900.75,2016-07-27T17:00:00Z
INBX.OQ,757595616.48,2021-05-13T20:05:34Z
INBX.OQ,1243377498.3,2021-03-12T13:51:13Z
INBX.OQ,678776562.0,2020-11-13T21:10:03Z
INBX.OQ,,2020-08-19T21:24:01Z
INBX.OQ,,2020-06-26T10:31:13Z
INBX.OQ,,
INBX.OQ,,2019-08-20T21:18:58Z
INBX.OQ,,2019-06-03T20:21:41Z
INBX.OQ,,2019-01-07T20:26:50Z
HBI.N,6760306402.59,2021-05-11T10:02:49Z
HBI.N,5078565261.36,2021-02-09T11:33:36Z
HBI.N,5399973620.25,2020-11-05T17:26:23Z
HBI.N,3640449342.6,2020-07-30T10:47:16Z
HBI.N,2931066569.34,2020-04-30T10:40:12Z
HBI.N,5363968393.41,2020-02-07T11:06:41Z
HBI.N,5462918779.48,2019-10-31T20:13:46Z
HBI.N,6224530792.2,2019-08-01T11:16:41Z
HBI.N,6463098082.8,2019-05-02T21:10:09Z
HBI.N,4397331698.33,2019-02-07T12:19:25Z
HBI.N,6644149188.83,2018-11-01T11:00:00Z
HBI.N,7935355569.42,2018-08-01T10:00:00Z
HBI.N,6637714859.28,2018-05-01T17:00:00Z
HBI.N,7623455224.71,2018-02-08T17:00:00Z
HBI.N,8980757213.12,2017-11-01T17:00:00Z
HBI.N,8433757054.44,2017-08-01T21:05:00Z
HBI.N,7733055407.52,2017-05-02T06:35:00Z
HBI.N,8152277532.6,2017-02-02T21:05:00Z
HBI.N,9539404247.0,2016-10-27T21:05:00Z
HBI.N,9664446259.2,2016-08-02T21:05:00Z
ICHR.OQ,1448404031.4,2021-05-04T20:02:39Z
ICHR.OQ,849362570.58,2021-02-02T21:02:09Z
ICHR.OQ,491006246.4,2020-11-02T21:01:52Z
ICHR.OQ,584531614.44,2020-08-03T20:01:48Z
ICHR.OQ,469107962.51,2020-05-04T20:06:32Z
ICHR.OQ,761447727.55,2020-02-05T21:03:18Z
ICHR.OQ,546996864.99,2019-11-05T21:06:48Z
ICHR.OQ,529049039.64,2019-08-06T20:01:17Z
ICHR.OQ,505095068.3,2019-05-07T20:01:34Z
ICHR.OQ,354418057.52,2019-02-06T21:08:12Z
ICHR.OQ,497405266.6,2018-11-06T21:12:43Z
ICHR.OQ,536204699.92,2018-08-07T17:00:00Z
ICHR.OQ,636222700.35,2018-05-08T17:00:00Z
ICHR.OQ,629486251.2,2018-02-07T17:00:00Z
ICHR.OQ,673104833.6,2017-11-09T17:00:00Z
ICHR.OQ,505132750.08,2017-08-10T21:06:06Z
ICHR.OQ,490390089.81,2017-05-11T22:09:56Z
ICHR.OQ,256734655.34,2017-02-09T17:00:00Z
ICHR.OQ,,2016-11-29T17:00:00Z
ICHR.OQ,,2016-10-07T17:00:00Z
ABCB.OQ,3655692272.23,2021-04-22T20:42:08Z
ABCB.OQ,2645505086.22,2021-01-28T21:28:46Z
ABCB.OQ,1582994637.88,2020-10-22T20:56:44Z
