Instrument,Earnings before Interest & Taxes (EBIT) - Normalized,Original Announcement Date Time
TRN.N,151300000.0,2017-10-25T16:00:00Z
TRN.N,134700000.0,2017-07-26T16:00:00Z
TRN.N,115800000.0,2017-04-25T21:15:00Z
TRN.N,159300000.0,2017-02-16T21:15:00Z
TRN.N,183400000.0,2016-10-26T16:00:00Z
TRN.N,196500000.0,2016-07-22T16:00:00Z
NTST.N,1916000.0,2021-04-29T20:15:00Z
NTST.N,6553000.0,2021-03-04T22:12:02Z
NTST.N,281000.0,2020-10-29T21:00:33Z
NTST.N,2103000.0,2020-08-21T20:33:07Z
NTST.N,-103000.0,2020-07-17T20:04:54Z
NTST.N,,
NTST.N,3472000.0,2020-07-17T20:04:54Z
KNL.N,6500000.0,2021-04-28T20:15:30Z
KNL.N,14900000.0,2021-02-10T21:19:20Z
KNL.N,23100000.0,2020-10-26T20:15:11Z
KNL.N,10600000.0,2020-07-23T20:33:55Z
KNL.N,20200000.0,2020-04-27T20:17:10Z
KNL.N,36800000.0,2020-02-18T21:15:13Z
KNL.N,39300000.0,2019-10-23T20:15:15Z
KNL.N,34900000.0,2019-07-24T20:17:00Z
KNL.N,30000000.0,2019-04-25T20:24:30Z
KNL.N,37634000.0,2019-02-06T21:15:06Z
KNL.N,34347000.0,2018-10-29T20:15:05Z
KNL.N,28442000.0,2018-07-30T20:15:04Z
KNL.N,26988000.0,2018-04-25T17:00:00Z
KNL.N,30405000.0,2018-02-08T17:00:00Z
KNL.N,29310000.0,2017-10-23T16:00:00Z
KNL.N,24151000.0,2017-07-27T21:01:00Z
KNL.N,22831000.0,2017-04-24T17:00:00Z
KNL.N,35887000.0,2017-02-10T21:02:00Z
KNL.N,34522000.0,2016-10-20T16:00:00Z
KNL.N,33289000.0,2016-07-27T17:00:00Z
MGTX.OQ,-23682000.0,2021-05-11T12:03:00Z
MGTX.OQ,-10594455.0,2021-03-11T13:16:21Z
MGTX.OQ,-6589399.0,2020-11-05T13:39:23Z
MGTX.OQ,-25610816.0,2020-08-06T12:16:52Z
MGTX.OQ,-16469663.0,2020-05-07T20:40:04Z
MGTX.OQ,-5360607.0,2020-03-11T21:08:28Z
MGTX.OQ,-10791200.0,2019-11-07T13:11:35Z
MGTX.OQ,-20944074.0,2019-08-07T12:12:23Z
MGTX.OQ,-17972344.0,2019-05-14T12:11:43Z
MGTX.OQ,-21546760.0,2019-03-26T20:16:47Z
MGTX.OQ,-15415700.0,2018-11-08T13:43:14Z
MGTX.OQ,-29996478.0,2018-08-08T12:24:48Z
MGTX.OQ,-16401306.0,2018-06-04T17:00:00Z
MGTX.OQ,-8698048.0,2018-06-04T17:00:00Z
MGTX.OQ,-8371233.0,2018-11-08T13:43:14Z
MGTX.OQ,-7135816.0,2018-08-08T12:24:48Z
MGTX.OQ,-6822648.0,2018-06-04T17:00:00Z
MGTX.OQ,,
AXTI.OQ,4561000.0,2021-04-28T20:05:02Z
AXTI.OQ,2533000.0,2021-02-18T21:05:03Z
AXTI.OQ,2188000.0,2020-10-28T20:08:53Z
AXTI.OQ,1918000.0,2020-07-22T20:06:18Z
AXTI.OQ,612000.0,2020-04-22T20:07:48Z
AXTI.OQ,-2024000.0,2020-02-19T21:05:10Z
AXTI.OQ,-513000.0,2019-10-30T20:10:12Z
AXTI.OQ,2256000.0,2019-07-24T20:05:14Z
AXTI.OQ,-962000.0,2019-04-24T20:07:14Z
AXTI.OQ,-1166000.0,2019-02-20T21:12:45Z
AXTI.OQ,4424000.0,2018-10-31T20:10:02Z
AXTI.OQ,4779000.0,2018-07-25T20:10:02Z
AXTI.OQ,3382000.0,2018-04-25T17:00:00Z
AXTI.OQ,3277000.0,2018-02-21T17:00:00Z
AXTI.OQ,4624000.0,2017-10-25T17:00:00Z
AXTI.OQ,2005000.0,2017-07-26T21:11:00Z
AXTI.OQ,486000.0,2017-04-26T21:10:00Z
AXTI.OQ,1938000.0,2017-02-22T21:12:00Z
AXTI.OQ,2282000.0,2016-10-26T21:10:00Z
AXTI.OQ,1064000.0,2016-07-27T17:00:00Z
ROL.N,120458000.0,2021-04-28T11:30:04Z
ROL.N,87489000.0,2021-01-27T12:30:02Z
ROL.N,109768000.0,2020-10-28T14:42:41Z
ROL.N,104980000.0,2020-07-29T11:30:03Z
ROL.N,57565000.0,2020-04-29T11:30:02Z
ROL.N,74475000.0,2020-01-29T12:30:03Z
ROL.N,98863000.0,2019-10-23T11:30:04Z
ROL.N,88858000.0,2019-07-24T11:30:03Z
ROL.N,55779000.0,2019-04-24T11:30:09Z
ROL.N,71182000.0,2019-01-23T12:30:04Z
ROL.N,89827000.0,2018-10-24T11:30:04Z
ROL.N,90252000.0,2018-07-25T11:30:06Z
ROL.N,59252000.0,2018-04-25T17:00:00Z
ROL.N,68627000.0,2018-01-24T17:00:00Z
ROL.N,82482000.0,2017-10-25T17:00:00Z
ROL.N,85949000.0,2017-07-26T17:00:00Z
ROL.N,57185000.0,2017-04-26T12:30:00Z
ROL.N,52526000.0,2017-01-25T13:31:00Z
ROL.N,79948000.0,2016-10-26T17:00:00Z
ROL.N,76874000.0,2016-07-27T12:30:00Z
CNNE.N,-348500000.0,2021-05-10T20:01:00Z
CNNE.N,618400000.0,2021-02-22T21:17:35Z
CNNE.N,161200000.0,2020-11-09T11:32:19Z
CNNE.N,532400000.0,2020-08-07T10:30:54Z
CNNE.N,892600000.0,2020-05-07T10:59:49Z
CNNE.N,144100000.0,2020-02-21T11:25:00Z
CNNE.N,71400000.0,2019-11-12T20:14:47Z
CNNE.N,53700000.0,2019-08-08T20:47:28Z
CNNE.N,-9500000.0,2019-05-09T19:01:57Z
CNNE.N,71300000.0,2019-03-14T10:33:52Z
CNNE.N,-14000000.0,2018-11-08T11:27:36Z
CNNE.N,-1600000.0,2018-08-13T10:25:00Z
CNNE.N,-7100000.0,2018-05-09T17:00:00Z
CNNE.N,-15900000.0,2018-03-14T17:00:00Z
CNNE.N,-21000000.0,2017-11-28T23:00:00Z
CNNE.N,-35300000.0,2017-10-19T17:00:00Z
CNNE.N,5200000.0,2017-07-24T17:00:00Z
CNNE.N,-6600000.0,2017-10-19T17:00:00Z
CNNE.N,-3700000.0,2017-11-28T23:00:00Z
CNNE.N,18900000.0,2017-10-19T17:00:00Z
ASAN.N,-50068000.0,2021-06-03T20:06:45Z
ASAN.N,-50501000.0,2021-03-10T21:08:57Z
ASAN.N,-46666000.0,2020-12-09T21:05:36Z
ASAN.N,-31597000.0,2020-09-18T21:23:05Z
ASAN.N,-28239000.0,2020-08-24T20:56:04Z
ASAN.N,-23500000.0,2020-09-18T21:23:05Z
ASAN.N,-63139000.0,2020-09-18T21:23:05Z
ASAN.N,-16020000.0,2020-09-18T21:23:05Z
ASAN.N,-15450000.0,2020-08-24T20:56:04Z
ASAN.N,-12746000.0,2020-09-18T21:23:05Z
ASAN.N,-12470000.0,2020-09-18T21:23:05Z
ASAN.N,-16072000.0,2020-09-18T21:23:05Z
ASAN.N,-10902000.0,2020-09-18T21:23:05Z
ASAN.N,,
AOS.N,127100000.0,2021-04-29T10:55:03Z
AOS.N,152900000.0,2021-01-28T11:56:50Z
AOS.N,140500000.0,2020-10-29T10:50:04Z
AOS.N,95600000.0,2020-07-30T10:55:04Z
AOS.N,69900000.0,2020-05-05T10:55:03Z
AOS.N,118000000.0,2020-01-28T11:55:03Z
AOS.N,115900000.0,2019-10-29T10:55:03Z
AOS.N,135600000.0,2019-07-30T10:55:05Z
AOS.N,113600000.0,2019-04-30T11:02:04Z
AOS.N,156600000.0,2019-01-29T11:55:03Z
AOS.N,133500000.0,2018-10-30T10:55:05Z
AOS.N,148400000.0,2018-07-25T10:55:02Z
AOS.N,134400000.0,2018-04-25T17:00:00Z
AOS.N,143700000.0,2018-01-30T17:00:00Z
AOS.N,134100000.0,2017-10-25T16:00:00Z
AOS.N,130500000.0,2017-07-26T11:50:00Z
AOS.N,122600000.0,2017-04-27T11:55:00Z
AOS.N,118000000.0,2017-02-02T12:08:00Z
AOS.N,120500000.0,2016-10-26T11:03:00Z
AOS.N,126000000.0,2016-07-26T12:02:00Z
EEFT.OQ,6448000.0,2021-04-28T22:55:00Z
EEFT.OQ,64864000.0,2021-02-10T04:20:15Z
EEFT.OQ,66171000.0,2020-10-28T03:30:10Z
EEFT.OQ,6475000.0,2020-07-29T04:10:10Z
EEFT.OQ,11808000.0,2020-04-29T01:00:10Z
EEFT.OQ,118355000.0,2020-02-11T08:18:39Z
EEFT.OQ,182738000.0,2019-10-23T01:00:05Z
EEFT.OQ,119873000.0,2019-07-23T23:15:00Z
EEFT.OQ,56868000.0,2019-04-30T00:20:20Z
EEFT.OQ,83280000.0,2019-02-08T04:25:04Z
EEFT.OQ,146117000.0,2018-10-19T01:10:03Z
EEFT.OQ,62623000.0,2018-07-24T22:00:03Z
EEFT.OQ,46026000.0,2018-04-25T17:00:00Z
EEFT.OQ,69103000.0,2018-02-07T17:00:00Z
EEFT.OQ,122018000.0,2017-10-20T16:00:00Z
EEFT.OQ,81546000.0,2017-07-25T23:20:00Z
EEFT.OQ,47677000.0,2017-04-26T02:50:00Z
EEFT.OQ,48469000.0,2017-02-09T01:45:00Z
EEFT.OQ,90766000.0,2016-10-21T02:27:00Z
EEFT.OQ,75010000.0,2016-07-27T01:45:00Z
DKS.N,496159000.0,2021-05-26T11:30:07Z
DKS.N,355539000.0,2021-03-09T12:30:06Z
DKS.N,297839000.0,2020-11-24T12:30:05Z
DKS.N,419865000.0,2020-08-26T11:30:06Z
DKS.N,-137695000.0,2020-06-02T11:30:06Z
DKS.N,161596000.0,2020-03-10T11:30:06Z
DKS.N,47645000.0,2019-11-26T12:30:04Z
DKS.N,156585000.0,2019-08-22T11:30:04Z
DKS.N,82811000.0,2019-05-29T11:30:04Z
DKS.N,138211000.0,2019-03-12T11:30:04Z
DKS.N,52798000.0,2018-11-28T12:30:03Z
DKS.N,164714000.0,2018-08-29T12:06:06Z
DKS.N,86446000.0,2018-05-30T17:00:00Z
DKS.N,182007000.0,2018-03-13T17:00:00Z
DKS.N,60769000.0,2017-11-14T17:00:00Z
DKS.N,168760000.0,2017-08-15T12:30:00Z
DKS.N,92947000.0,2017-05-16T17:00:00Z
DKS.N,144864000.0,2017-03-07T23:00:00Z
DKS.N,77535000.0,2016-11-15T12:30:00Z
DKS.N,149100000.0,2016-08-16T17:00:00Z
IAC.OQ,-21625000.0,2021-05-06T20:31:08Z
IAC.OQ,-14856000.0,2021-02-03T21:37:50Z
IAC.OQ,-63935000.0,2020-11-05T21:40:06Z
IAC.OQ,-155024000.0,2020-08-10T20:25:42Z
IAC.OQ,-88095000.0,2020-05-06T20:24:21Z
IAC.OQ,-15115232000.0,2020-02-05T21:43:00Z
IAC.OQ,-13063000.0,2019-11-06T22:14:45Z
IAC.OQ,-11971000.0,2019-08-07T20:57:58Z
IAC.OQ,-34271000.0,2019-05-08T21:17:33Z
IAC.OQ,293831000.0,2019-02-07T21:25:22Z
IAC.OQ,180945000.0,2018-11-07T21:31:22Z
IAC.OQ,339578000.0,2018-08-08T17:00:00Z
IAC.OQ,85331000.0,2018-05-09T16:00:00Z
IAC.OQ,85847000.0,2018-02-07T16:00:00Z
IAC.OQ,-28805000.0,2017-11-08T17:00:00Z
IAC.OQ,85865000.0,2017-08-02T17:00:00Z
IAC.OQ,29346000.0,2017-05-03T16:00:00Z
IAC.OQ,153065000.0,2017-02-28T16:00:00Z
IAC.OQ,97284000.0,2016-11-02T17:00:00Z
IAC.OQ,15729000.0,2016-07-27T17:00:00Z
CVX.N,2691000000.0,2021-04-30T10:32:41Z
CVX.N,-844000000.0,2021-01-29T12:30:00Z
CVX.N,120000000.0,2020-10-30T10:45:00Z
CVX.N,-4464000000.0,2020-07-31T10:45:00Z
CVX.N,3850000000.0,2020-05-01T13:01:16Z
CVX.N,-8125000000.0,2020-01-31T12:00:00Z
CVX.N,4198000000.0,2019-11-01T12:30:00Z
CVX.N,5144000000.0,2019-08-02T12:30:00Z
CVX.N,4427000000.0,2019-04-26T12:30:00Z
CVX.N,4763000000.0,2019-02-01T13:30:00Z
CVX.N,5950000000.0,2018-11-02T12:30:00Z
CVX.N,5268000000.0,2018-07-27T12:30:00Z
CVX.N,5253000000.0,2018-04-27T17:00:00Z
CVX.N,1853000000.0,2018-02-02T17:00:00Z
CVX.N,2895000000.0,2017-10-27T16:00:00Z
CVX.N,1880000000.0,2017-07-28T13:30:00Z
CVX.N,3016000000.0,2017-04-28T14:01:00Z
CVX.N,658000000.0,2017-01-27T13:30:00Z
CVX.N,1195000000.0,2016-10-28T12:30:00Z
CVX.N,-1832000000.0,2016-07-29T13:30:00Z
PACK.N,11300000.0,2021-05-06T11:30:00Z
PACK.N,8600000.0,2021-03-04T14:03:54Z
PACK.N,-400000.0,2020-11-06T14:35:34Z
PACK.N,-3500000.0,2020-07-30T17:32:13Z
PACK.N,900000.0,2020-05-11T13:28:19Z
PACK.N,7400000.0,2020-03-17T10:24:35Z
PACK.N,4200000.0,2020-02-25T00:00:00Z
PACK.N,-12300000.0,2019-08-13T13:16:09Z
PACK.N,-6255929.0,2019-05-07T19:17:25Z
PACK.N,-3178037.0,2019-03-01T11:28:37Z
PACK.N,-132326.0,2018-11-08T11:12:12Z
PACK.N,-274579.0,2018-08-06T11:29:38Z
PACK.N,-146756.0,2018-05-10T23:00:00Z
PACK.N,-52.0,2018-03-29T17:00:00Z
PACK.N,-8463.0,2018-01-05T17:00:00Z
PACK.N,,
ENS.N,72970000.0,2021-05-20T20:16:04Z
ENS.N,68406000.0,2021-02-10T21:19:06Z
ENS.N,54424000.0,2020-11-11T21:15:00Z
ENS.N,53145000.0,2020-08-12T20:15:10Z
ENS.N,65539000.0,2020-06-01T20:49:10Z
ENS.N,53286000.0,2020-02-05T21:15:10Z
ENS.N,65523000.0,2019-11-06T22:04:24Z
ENS.N,71826000.0,2019-08-07T20:15:10Z
ENS.N,66031000.0,2019-05-29T22:50:58Z
ENS.N,52323000.0,2019-02-06T21:26:53Z
ENS.N,65707000.0,2018-11-07T21:15:11Z
ENS.N,66308000.0,2018-08-08T20:28:07Z
ENS.N,67011000.0,2018-05-30T17:00:00Z
ENS.N,70712000.0,2018-02-07T17:00:00Z
ENS.N,63420000.0,2017-11-08T17:00:00Z
ENS.N,67485000.0,2017-08-09T21:16:00Z
ENS.N,73296000.0,2017-05-30T17:00:00Z
ENS.N,72142000.0,2017-02-08T17:00:00Z
ENS.N,68259000.0,2016-11-09T17:00:00Z
ENS.N,65694000.0,2016-08-10T17:00:00Z
BANF.OQ,52178000.0,2021-04-15T20:23:36Z
BANF.OQ,44352000.0,2021-01-21T21:30:05Z
BANF.OQ,25604000.0,2020-10-15T20:15:04Z
BANF.OQ,25306000.0,2020-07-16T20:30:05Z
BANF.OQ,28250000.0,2020-04-21T20:30:03Z
BANF.OQ,41755000.0,2020-01-17T16:45:03Z
BANF.OQ,42965000.0,2019-10-17T20:30:05Z
BANF.OQ,43828000.0,2019-07-18T20:39:23Z
BANF.OQ,41014000.0,2019-04-18T20:32:43Z
BANF.OQ,41057000.0,2019-01-17T21:30:02Z
BANF.OQ,41918000.0,2018-10-19T18:53:33Z
BANF.OQ,39836000.0,2018-07-19T20:35:27Z
BANF.OQ,36941000.0,2018-04-19T17:00:00Z
BANF.OQ,36958000.0,2018-01-18T17:00:00Z
BANF.OQ,32526000.0,2017-10-19T17:00:00Z
BANF.OQ,33628000.0,2017-07-20T16:00:00Z
BANF.OQ,33193000.0,2017-04-20T18:24:00Z
BANF.OQ,29123000.0,2017-01-19T18:38:00Z
BANF.OQ,27214000.0,2016-10-20T17:00:00Z
BANF.OQ,26401000.0,2016-07-21T21:15:00Z
GAN.OQ,-3802000.0,2021-05-17T20:20:16Z
GAN.OQ,,
GAN.OQ,-4058000.0,2020-11-16T21:38:20Z
GAN.OQ,-8273000.0,2020-08-20T21:14:58Z
GAN.OQ,702000.0,2020-06-16T20:31:46Z
BFLY.N,-52726000.0,2021-05-13T12:07:55Z
BFLY.N,-3189991.0,2021-03-29T20:01:00Z
BFLY.N,-462905.0,2020-11-16T21:08:06Z
BFLY.N,-120229.0,2020-08-14T20:10:59Z
BFLY.N,-1000.0,2020-05-18T21:04:31Z
BFLY.N,,
XONE.OQ,-6395000.0,2021-05-17T20:41:58Z
XONE.OQ,-3916000.0,2021-03-11T21:22:37Z
XONE.OQ,-3257000.0,2020-11-05T21:36:57Z
XONE.OQ,-3965000.0,2020-08-06T20:17:18Z
XONE.OQ,-3370000.0,2020-05-07T20:21:02Z
XONE.OQ,-1572000.0,2020-03-12T20:26:04Z
XONE.OQ,-4746000.0,2019-11-07T21:24:02Z
XONE.OQ,-3621000.0,2019-08-07T20:47:15Z
XONE.OQ,-5231000.0,2019-05-09T12:06:45Z
XONE.OQ,2261000.0,2019-03-14T10:33:54Z
XONE.OQ,-233000.0,2018-11-08T13:43:51Z
XONE.OQ,-7946000.0,2018-08-09T16:00:00Z
XONE.OQ,-6335000.0,2018-05-10T23:00:00Z
XONE.OQ,-1920000.0,2018-03-15T23:00:00Z
XONE.OQ,-4825000.0,2017-11-09T23:00:00Z
XONE.OQ,-6371000.0,2017-08-09T16:00:00Z
XONE.OQ,-6769000.0,2017-05-10T17:00:00Z
XONE.OQ,-2522000.0,2017-03-16T17:00:00Z
XONE.OQ,-3564000.0,2016-11-09T17:00:00Z
XONE.OQ,-2898000.0,2016-08-09T16:00:00Z
SNCY.OQ,-1943000.0,2021-05-05T20:28:04Z
SNCY.OQ,,
SNCY.OQ,15061000.0,2021-05-05T20:28:04Z
SNCY.OQ,11495000.0,2020-12-22T23:09:10Z
AGCO.N,185000000.0,2021-04-29T11:30:00Z
AGCO.N,207400000.0,2021-02-04T12:30:00Z
AGCO.N,209500000.0,2020-11-03T12:30:00Z
AGCO.N,111100000.0,2020-07-30T11:30:01Z
AGCO.N,56600000.0,2020-05-05T11:30:00Z
AGCO.N,123600000.0,2020-02-06T12:30:00Z
AGCO.N,60800000.0,2019-10-29T11:30:00Z
AGCO.N,191100000.0,2019-07-30T11:30:00Z
AGCO.N,70700000.0,2019-05-02T11:54:00Z
AGCO.N,146900000.0,2019-02-05T12:46:00Z
AGCO.N,94500000.0,2018-10-30T11:45:00Z
AGCO.N,147400000.0,2018-07-31T11:45:00Z
AGCO.N,38800000.0,2018-05-01T17:00:00Z
AGCO.N,119700000.0,2018-02-06T17:00:00Z
AGCO.N,81600000.0,2017-10-31T17:00:00Z
AGCO.N,131100000.0,2017-07-27T17:00:00Z
AGCO.N,7700000.0,2017-04-28T17:00:00Z
AGCO.N,93500000.0,2017-02-07T17:00:00Z
AGCO.N,60700000.0,2016-10-26T17:00:00Z
AGCO.N,104700000.0,2016-08-04T13:00:00Z
DK.N,-74300000.0,2021-05-04T20:15:12Z
DK.N,-182400000.0,2021-02-23T21:15:13Z
DK.N,-57300000.0,2020-11-05T12:56:20Z
DK.N,91900000.0,2020-08-04T21:29:41Z
DK.N,-277600000.0,2020-05-05T23:22:44Z
DK.N,67700000.0,2020-02-25T21:15:11Z
DK.N,112100000.0,2019-11-04T21:47:50Z
DK.N,173200000.0,2019-08-05T10:47:06Z
DK.N,243900000.0,2019-05-06T10:45:19Z
DK.N,208800000.0,2019-02-19T23:00:09Z
DK.N,257400000.0,2018-11-07T01:03:41Z
DK.N,120900000.0,2018-08-07T22:27:18Z
DK.N,30200000.0,2018-05-08T17:00:00Z
DK.N,193500000.0,2018-02-27T17:00:00Z
DK.N,269700000.0,2017-11-09T17:00:00Z
DK.N,-72800000.0,2017-08-02T17:00:00Z
DK.N,30000000.0,2017-05-08T17:00:00Z
DK.N,-128100000.0,2017-02-27T17:00:00Z
DK.N,-6400000.0,2016-10-31T22:20:00Z
DK.N,-17900000.0,2016-08-04T17:00:00Z
HPE.N,522000000.0,2021-06-01T20:05:00Z
HPE.N,579000000.0,2021-03-02T21:05:00Z
HPE.N,510000000.0,2020-12-01T21:05:01Z
HPE.N,411000000.0,2020-08-25T20:05:00Z
HPE.N,258000000.0,2020-05-21T20:05:00Z
HPE.N,508000000.0,2020-03-03T21:05:00Z
HPE.N,959000000.0,2019-11-25T21:05:00Z
HPE.N,538000000.0,2019-08-27T20:05:00Z
HPE.N,589000000.0,2019-05-23T20:05:00Z
HPE.N,847000000.0,2019-02-21T21:05:00Z
HPE.N,728000000.0,2018-12-04T21:05:07Z
HPE.N,674000000.0,2018-08-28T20:05:07Z
HPE.N,559000000.0,2018-05-22T17:00:00Z
HPE.N,539000000.0,2018-02-22T17:00:00Z
HPE.N,566000000.0,2017-11-21T17:00:00Z
HPE.N,424000000.0,2017-09-05T21:46:00Z
HPE.N,329000000.0,2017-05-31T21:35:00Z
HPE.N,565000000.0,2017-02-23T21:05:00Z
HPE.N,622000000.0,2016-11-22T17:00:00Z
HPE.N,2849000000.0,2016-09-07T17:00:00Z
PNC.N,2197000000.0,2021-04-16T11:10:09Z
PNC.N,1500000000.0,2021-01-15T11:52:42Z
PNC.N,1750000000.0,2020-10-14T16:14:45Z
PNC.N,1561000000.0,2020-07-15T11:08:18Z
PNC.N,1793000000.0,2020-04-15T10:51:08Z
PNC.N,1338000000.0,2020-01-15T12:16:05Z
PNC.N,1436000000.0,2019-10-16T17:21:25Z
PNC.N,1424000000.0,2019-07-17T10:40:16Z
PNC.N,1519000000.0,2019-04-12T10:43:27Z
PNC.N,1615000000.0,2019-01-16T16:53:04Z
PNC.N,1661000000.0,2018-10-12T10:45:24Z
PNC.N,1660000000.0,2018-07-13T10:55:15Z
PNC.N,1492000000.0,2018-04-13T17:00:00Z
PNC.N,1074000000.0,2018-01-12T17:00:00Z
PNC.N,1539000000.0,2017-10-13T17:00:00Z
PNC.N,1483000000.0,2017-07-14T17:00:00Z
PNC.N,1394000000.0,2017-04-13T17:00:00Z
PNC.N,1366000000.0,2017-01-13T11:33:00Z
PNC.N,1348000000.0,2016-10-14T17:00:00Z
PNC.N,1307000000.0,2016-07-15T11:35:00Z
PFBC.OQ,31041000.0,2021-04-20T20:30:27Z
PFBC.OQ,33242000.0,2021-01-25T21:13:47Z
PFBC.OQ,32061000.0,2020-10-19T21:17:22Z
PFBC.OQ,29277000.0,2020-07-21T20:30:38Z
PFBC.OQ,28279000.0,2020-05-11T00:00:00Z
PFBC.OQ,28072000.0,2020-01-22T21:32:46Z
PFBC.OQ,28416000.0,2019-10-16T12:00:12Z
PFBC.OQ,28341000.0,2019-07-17T20:01:01Z
PFBC.OQ,26577000.0,
PFBC.OQ,26614000.0,
PFBC.OQ,25449000.0,2018-10-17T20:13:00Z
PFBC.OQ,24157000.0,2018-07-18T17:00:00Z
PFBC.OQ,22478000.0,2018-04-19T17:00:00Z
PFBC.OQ,22501000.0,2018-01-22T17:00:00Z
PFBC.OQ,23186000.0,2017-10-24T17:00:00Z
PFBC.OQ,18939000.0,2017-07-18T21:56:00Z
PFBC.OQ,15854000.0,2017-04-19T17:00:00Z
PFBC.OQ,16227000.0,2017-01-19T17:00:00Z
PFBC.OQ,15959000.0,2016-10-19T21:15:00Z
PFBC.OQ,14310000.0,2016-07-21T21:15:00Z
XPEL.OQ,8511498.0,2021-05-10T11:02:02Z
XPEL.OQ,7436287.0,2021-03-11T12:04:17Z
XPEL.OQ,8412946.0,2020-11-10T22:17:51Z
XPEL.OQ,5136315.0,2020-08-12T11:56:54Z
XPEL.OQ,2068291.0,2020-05-14T12:38:17Z
XPEL.OQ,5115960.0,2020-03-16T12:52:57Z
XPEL.OQ,5532208.0,2019-11-08T21:54:15Z
XPEL.OQ,3974789.0,2019-08-21T12:29:07Z
XPEL.OQ,2454597.0,2019-05-30T15:25:31Z
XPEL.OQ,2530853.0,2019-04-03T11:02:26Z
XPEL.OQ,2903729.0,2018-11-14T13:30:00Z
XPEL.OQ,3408283.0,2018-08-29T12:41:05Z
XPEL.OQ,2806829.0,2018-05-23T17:00:00Z
XPEL.OQ,425042.0,2018-03-28T17:00:00Z
XPEL.OQ,731165.0,2017-11-15T17:00:00Z
XPEL.OQ,1293862.0,2017-08-28T17:00:00Z
XPEL.OQ,26883.0,2017-05-24T17:00:00Z
XPEL.OQ,-206797.0,2017-03-27T17:00:00Z
XPEL.OQ,1228328.0,2016-11-17T17:00:00Z
XPEL.OQ,1317239.0,2016-08-29T17:00:00Z
KRNY.OQ,22155000.0,2021-04-29T20:21:07Z
KRNY.OQ,23358000.0,2021-01-28T21:20:09Z
KRNY.OQ,15559000.0,2020-10-30T20:02:54Z
KRNY.OQ,18834000.0,2020-07-31T20:04:51Z
KRNY.OQ,11920000.0,2020-04-29T20:34:24Z
KRNY.OQ,14418000.0,2020-01-30T21:16:50Z
KRNY.OQ,15187000.0,2019-10-30T20:33:51Z
KRNY.OQ,11125000.0,2019-07-30T20:34:38Z
KRNY.OQ,15722000.0,2019-04-29T20:30:32Z
KRNY.OQ,14417000.0,2019-01-30T21:36:59Z
KRNY.OQ,14805000.0,2018-10-30T20:33:32Z
KRNY.OQ,17124000.0,2018-07-30T16:00:00Z
KRNY.OQ,8040000.0,2018-04-27T16:00:00Z
KRNY.OQ,7591000.0,2018-01-30T16:00:00Z
KRNY.OQ,7988000.0,2017-10-30T17:00:00Z
KRNY.OQ,6511000.0,2017-07-28T16:00:00Z
KRNY.OQ,5617000.0,2017-04-28T16:00:00Z
KRNY.OQ,8434000.0,2017-01-31T17:00:00Z
KRNY.OQ,6861000.0,2016-10-28T21:30:00Z
KRNY.OQ,7714000.0,2016-08-04T23:00:00Z
SUI.N,64512000.0,2021-04-26T20:49:29Z
SUI.N,59242000.0,2021-02-17T22:21:36Z
SUI.N,117670000.0,2020-10-21T20:46:44Z
SUI.N,73169000.0,2020-07-22T21:07:40Z
SUI.N,50191000.0,2020-04-22T20:20:05Z
SUI.N,49895000.0,2020-02-19T21:46:25Z
SUI.N,98654000.0,2019-10-23T20:47:42Z
SUI.N,76087000.0,2019-07-24T20:41:22Z
SUI.N,72274000.0,2019-04-24T20:49:05Z
SUI.N,46842000.0,2019-02-20T21:18:47Z
SUI.N,87187000.0,2018-10-24T20:53:30Z
SUI.N,59904000.0,2018-07-25T20:56:47Z
SUI.N,65440000.0,2018-04-23T16:00:00Z
SUI.N,41204000.0,2018-02-21T17:00:00Z
SUI.N,63881000.0,2017-10-23T17:00:00Z
SUI.N,52478000.0,2017-07-26T22:06:00Z
SUI.N,60381000.0,2017-04-27T16:00:00Z
SUI.N,37797000.0,2017-02-23T17:00:00Z
SUI.N,61793000.0,2016-11-01T17:00:00Z
SUI.N,45212000.0,2016-08-02T11:30:00Z
TSLA.OQ,521000000.0,2021-04-26T20:56:40Z
TSLA.OQ,619000000.0,2021-01-27T22:13:20Z
TSLA.OQ,712000000.0,2020-10-21T20:44:12Z
TSLA.OQ,312000000.0,2020-07-22T20:57:54Z
TSLA.OQ,229000000.0,2020-04-29T20:59:56Z
TSLA.OQ,322000000.0,2020-01-29T22:14:57Z
TSLA.OQ,346000000.0,2019-10-23T21:29:01Z
TSLA.OQ,-43869000.0,2019-07-24T20:57:51Z
TSLA.OQ,-452610000.0,2019-04-24T21:17:42Z
TSLA.OQ,404946000.0,2019-01-30T21:20:45Z
TSLA.OQ,465817000.0,2018-10-24T20:30:47Z
TSLA.OQ,-467047000.0,2018-08-01T20:37:36Z
TSLA.OQ,-634690000.0,2018-05-02T17:00:00Z
TSLA.OQ,-639818000.0,2018-02-07T17:00:00Z
TSLA.OQ,-559870000.0,2017-11-01T17:00:00Z
TSLA.OQ,-282124000.0,2017-08-02T17:00:00Z
TSLA.OQ,-275647000.0,2017-05-03T17:00:00Z
TSLA.OQ,-145474000.0,2017-02-22T17:00:00Z
TSLA.OQ,73866000.0,2016-10-26T17:00:00Z
