Instrument,Income Available to Common Shares,Original Announcement Date Time
UPS.N,-106000000.0,2020-01-30T12:36:49Z
UPS.N,1750000000.0,2019-10-22T11:53:43Z
UPS.N,1685000000.0,2019-07-24T11:31:16Z
UPS.N,1111000000.0,2019-04-25T11:27:09Z
UPS.N,453000000.0,2019-01-31T12:30:45Z
UPS.N,1508000000.0,2018-10-24T11:32:25Z
UPS.N,1485000000.0,2018-07-25T11:00:06Z
UPS.N,1345000000.0,2018-04-26T17:00:00Z
UPS.N,1096000000.0,2018-02-01T17:00:00Z
UPS.N,1259000000.0,2017-10-26T17:00:00Z
UPS.N,1384000000.0,2017-07-27T17:00:00Z
UPS.N,1166000000.0,2017-04-27T17:00:00Z
UPS.N,-239000000.0,2017-01-31T17:00:00Z
UPS.N,1270000000.0,2016-10-27T12:45:00Z
UPS.N,1269000000.0,2016-07-29T12:45:00Z
CBZ.N,50209000.0,2021-04-29T10:30:11Z
CBZ.N,-94000.0,2021-02-18T11:30:04Z
CBZ.N,20077000.0,2020-10-29T10:33:19Z
CBZ.N,21468000.0,2020-07-30T10:30:10Z
CBZ.N,36848000.0,2020-05-06T10:32:50Z
CBZ.N,-1153000.0,2020-02-20T11:33:51Z
CBZ.N,17806000.0,2019-10-30T10:34:10Z
CBZ.N,16592000.0,2019-07-31T10:30:05Z
CBZ.N,37469000.0,2019-04-25T10:30:03Z
CBZ.N,-973000.0,2019-02-13T11:30:05Z
CBZ.N,13586000.0,2018-10-31T10:30:06Z
CBZ.N,13106000.0,2018-08-02T00:00:00Z
CBZ.N,35851000.0,2018-04-26T16:00:00Z
CBZ.N,4847000.0,2018-02-20T17:00:00Z
CBZ.N,9658000.0,2017-11-02T16:00:00Z
CBZ.N,10998000.0,2017-08-03T16:00:00Z
CBZ.N,24874000.0,2017-04-27T10:30:00Z
CBZ.N,-686000.0,2017-02-16T17:00:00Z
CBZ.N,10854000.0,2016-11-01T16:00:00Z
CBZ.N,8129000.0,2016-08-02T16:00:00Z
NCNO.OQ,-15008000.0,2021-06-02T20:06:49Z
NCNO.OQ,-12058000.0,2021-03-31T21:26:02Z
NCNO.OQ,-9063000.0,2020-12-09T21:05:00Z
NCNO.OQ,-14646000.0,2020-09-09T20:06:41Z
NCNO.OQ,-4769000.0,2020-07-14T19:32:34Z
NCNO.OQ,-9644000.0,2020-05-15T00:00:00Z
NCNO.OQ,-6029000.0,2020-05-15T00:00:00Z
NCNO.OQ,-8502000.0,2020-05-15T00:00:00Z
NCNO.OQ,-3419000.0,2020-07-14T19:32:34Z
NCNO.OQ,-7805000.0,2020-02-18T00:00:00Z
NCNO.OQ,-4926000.0,2020-05-15T00:00:00Z
NCNO.OQ,-5324000.0,2020-05-15T00:00:00Z
NCNO.OQ,-4251000.0,2020-05-15T00:00:00Z
NCNO.OQ,,
COLD.N,-14414000.0,2021-05-06T19:29:00Z
COLD.N,-44007000.0,2021-02-18T21:09:37Z
COLD.N,12374000.0,2020-11-06T21:05:14Z
COLD.N,32662000.0,2020-08-06T20:10:00Z
COLD.N,23511000.0,2020-05-07T20:13:47Z
COLD.N,20809000.0,2020-02-20T21:10:00Z
COLD.N,27091000.0,2019-11-07T21:04:04Z
COLD.N,4891000.0,2019-08-08T20:10:00Z
COLD.N,-4629000.0,2019-05-07T20:10:00Z
COLD.N,2679000.0,2019-02-21T21:12:43Z
COLD.N,24540000.0,2018-11-08T21:20:04Z
COLD.N,29406000.0,2018-08-09T20:10:00Z
COLD.N,-10457000.0,2018-05-10T16:00:00Z
COLD.N,672000.0,2018-03-28T16:00:00Z
COLD.N,-11941000.0,2018-01-09T16:00:00Z
COLD.N,-15719000.0,2017-10-12T16:00:00Z
COLD.N,-2945000.0,2018-05-10T16:00:00Z
COLD.N,5010000.0,2017-10-12T16:00:00Z
COLD.N,-7447000.0,2018-01-09T16:00:00Z
COLD.N,,
OMI.N,69589000.0,2021-05-05T10:00:01Z
OMI.N,50742000.0,2021-02-24T11:45:00Z
OMI.N,46081000.0,2020-11-02T21:05:00Z
OMI.N,-55627000.0,2020-08-05T10:06:18Z
OMI.N,-11324000.0,2020-05-06T10:48:55Z
OMI.N,-39023000.0,2020-03-04T11:52:10Z
OMI.N,1224000.0,2019-11-06T11:52:00Z
OMI.N,-10476000.0,2019-08-07T10:45:00Z
OMI.N,-14096000.0,2019-05-07T10:45:00Z
OMI.N,-261821000.0,2019-02-19T23:16:00Z
OMI.N,-565000.0,2018-10-31T11:12:32Z
OMI.N,-182777000.0,2018-08-07T11:10:04Z
OMI.N,7828000.0,2018-05-10T17:00:00Z
OMI.N,22675000.0,2018-02-14T16:00:00Z
OMI.N,10592000.0,2017-11-01T17:00:00Z
OMI.N,19912000.0,2017-08-01T17:00:00Z
OMI.N,18546000.0,2017-05-02T17:00:00Z
OMI.N,26813000.0,2017-02-14T16:00:00Z
OMI.N,29540000.0,2016-11-01T22:09:00Z
OMI.N,27435000.0,2016-08-02T17:00:00Z
PHAT.OQ,-34843000.0,2021-05-11T12:00:03Z
PHAT.OQ,-53721000.0,2021-03-30T00:00:00Z
PHAT.OQ,-34105000.0,2020-11-10T21:08:09Z
PHAT.OQ,-21101000.0,2020-08-06T12:30:10Z
PHAT.OQ,-20141000.0,2020-05-12T12:30:13Z
PHAT.OQ,-98006000.0,2020-03-19T12:30:10Z
PHAT.OQ,-68112000.0,2019-11-25T00:00:00Z
PHAT.OQ,-87762000.0,2019-10-15T00:00:00Z
PHAT.OQ,-1251000.0,2020-05-12T12:30:13Z
PHAT.OQ,-484000.0,2019-10-15T00:00:00Z
PHAT.OQ,-290000.0,2019-11-25T00:00:00Z
PHAT.OQ,,
SPGI.N,755000000.0,2021-04-29T11:52:38Z
SPGI.N,454000000.0,2021-02-09T12:13:47Z
SPGI.N,455000000.0,2020-10-27T11:10:07Z
SPGI.N,792000000.0,2020-07-28T11:13:39Z
SPGI.N,639000000.0,2020-04-28T11:10:06Z
SPGI.N,541000000.0,2020-02-06T12:10:20Z
SPGI.N,617000000.0,2019-10-29T11:12:43Z
SPGI.N,555000000.0,2019-08-01T11:12:44Z
SPGI.N,410000000.0,2019-05-02T11:10:05Z
SPGI.N,511000000.0,2019-02-07T12:38:42Z
SPGI.N,495000000.0,2018-10-25T11:12:39Z
SPGI.N,461000000.0,2018-07-26T16:00:00Z
SPGI.N,491000000.0,2018-04-26T17:00:00Z
SPGI.N,262000000.0,2018-02-06T17:00:00Z
SPGI.N,414000000.0,2017-10-26T17:00:00Z
SPGI.N,421000000.0,2017-07-27T11:10:00Z
SPGI.N,399000000.0,2017-04-25T12:10:00Z
SPGI.N,537000000.0,2017-02-07T12:10:00Z
SPGI.N,892000000.0,2016-11-03T17:00:00Z
SPGI.N,383000000.0,2016-07-28T17:00:00Z
BGCP.OQ,43091000.0,2021-04-29T12:57:24Z
BGCP.OQ,-12886000.0,2021-02-24T14:28:08Z
BGCP.OQ,19381000.0,2020-10-28T13:00:14Z
BGCP.OQ,28099000.0,2020-07-30T12:28:59Z
BGCP.OQ,13674000.0,2020-05-05T12:45:22Z
BGCP.OQ,-24388000.0,2020-02-06T13:33:25Z
BGCP.OQ,-3529000.0,2019-10-24T12:20:43Z
BGCP.OQ,13611000.0,2019-07-25T14:42:34Z
BGCP.OQ,61868000.0,2019-05-07T13:07:50Z
BGCP.OQ,-12067000.0,2019-02-14T13:39:45Z
BGCP.OQ,120286000.0,2018-10-25T13:32:11Z
BGCP.OQ,35203000.0,2018-08-02T17:00:00Z
BGCP.OQ,58774000.0,2018-05-03T17:00:00Z
BGCP.OQ,-119799000.0,2018-02-09T17:00:00Z
BGCP.OQ,81529000.0,2017-10-26T17:00:00Z
BGCP.OQ,52920000.0,2017-07-26T17:00:00Z
BGCP.OQ,36825000.0,2017-05-04T17:00:00Z
BGCP.OQ,44439000.0,2017-02-10T01:01:00Z
BGCP.OQ,87211000.0,2016-10-27T17:00:00Z
BGCP.OQ,14467000.0,2016-07-28T17:00:00Z
CVBF.OQ,63584000.0,2021-04-21T20:50:00Z
CVBF.OQ,49891000.0,2021-01-27T22:00:32Z
CVBF.OQ,47317000.0,2020-10-21T20:45:00Z
CVBF.OQ,41473000.0,2020-07-22T20:45:00Z
CVBF.OQ,37897000.0,2020-04-22T20:50:00Z
CVBF.OQ,51183000.0,2020-01-22T21:40:00Z
CVBF.OQ,50307000.0,2019-10-23T20:40:00Z
CVBF.OQ,54347000.0,2019-07-24T20:35:00Z
CVBF.OQ,51501000.0,2019-04-24T21:00:00Z
CVBF.OQ,43028000.0,2019-01-23T22:14:00Z
CVBF.OQ,38462000.0,2018-10-24T20:46:37Z
CVBF.OQ,35279000.0,2018-07-18T17:00:00Z
CVBF.OQ,34805000.0,2018-04-18T17:00:00Z
CVBF.OQ,17794000.0,2018-01-24T17:00:00Z
CVBF.OQ,29576000.0,2017-10-18T17:00:00Z
CVBF.OQ,28268000.0,2017-07-19T22:01:00Z
CVBF.OQ,28392000.0,2017-04-25T07:12:00Z
CVBF.OQ,26960000.0,2017-01-18T22:34:00Z
CVBF.OQ,25350000.0,2016-10-19T22:00:00Z
CVBF.OQ,25415000.0,2016-07-21T11:05:00Z
HWC.OQ,104835000.0,2021-04-20T20:04:05Z
HWC.OQ,103097000.0,2021-01-20T21:05:48Z
HWC.OQ,77921000.0,2020-10-20T20:05:10Z
HWC.OQ,-117494000.0,2020-07-21T20:05:10Z
HWC.OQ,-111460000.0,2020-04-28T20:30:10Z
HWC.OQ,90566000.0,2020-01-15T21:30:10Z
HWC.OQ,66666000.0,2019-10-15T20:49:15Z
HWC.OQ,86775000.0,2019-07-16T20:50:34Z
HWC.OQ,77827000.0,2019-04-16T21:08:11Z
HWC.OQ,94549000.0,2019-01-16T22:02:50Z
HWC.OQ,82334000.0,2018-10-16T21:04:06Z
HWC.OQ,69849000.0,2018-07-17T17:00:00Z
HWC.OQ,71109000.0,2018-04-17T17:00:00Z
HWC.OQ,54345000.0,2018-01-17T16:00:00Z
HWC.OQ,57658000.0,2017-10-17T17:00:00Z
HWC.OQ,51101000.0,2017-07-18T07:30:03Z
HWC.OQ,47858000.0,2017-04-18T17:00:00Z
HWC.OQ,50567000.0,2017-01-17T16:00:00Z
HWC.OQ,45618000.0,2016-10-18T17:00:00Z
HWC.OQ,45771000.0,2016-07-20T22:00:00Z
HOME.N,56323000.0,2021-06-02T11:01:00Z
HOME.N,72713000.0,2021-03-23T20:05:00Z
HOME.N,47077000.0,2020-12-01T21:05:02Z
HOME.N,89423000.0,2020-09-01T20:05:00Z
HOME.N,-358942000.0,2020-06-18T20:05:00Z
HOME.N,-224053000.0,2020-03-24T20:05:00Z
HOME.N,-14647000.0,2019-12-04T21:05:00Z
HOME.N,10382000.0,2019-09-04T20:05:00Z
HOME.N,13883000.0,2019-06-06T10:45:00Z
HOME.N,29613000.0,2019-03-27T10:45:00Z
HOME.N,11090000.0,2018-12-06T11:45:03Z
HOME.N,-10068000.0,2018-08-29T20:05:07Z
HOME.N,18361000.0,2018-06-07T20:05:06Z
HOME.N,9855000.0,2018-03-22T17:00:00Z
HOME.N,2375000.0,2017-11-29T17:00:00Z
HOME.N,9533000.0,2017-09-05T17:00:00Z
HOME.N,10049000.0,2017-06-07T13:30:00Z
HOME.N,15258000.0,2017-03-28T11:45:00Z
HOME.N,-1856000.0,2016-12-06T17:00:00Z
HOME.N,6338000.0,2016-09-13T17:00:00Z
MSI.N,244000000.0,2021-05-06T20:21:06Z
MSI.N,412000000.0,2021-02-04T21:18:56Z
MSI.N,205000000.0,2020-10-29T20:22:41Z
MSI.N,135000000.0,2020-08-06T20:19:03Z
MSI.N,197000000.0,2020-05-07T20:10:00Z
MSI.N,243000000.0,2020-02-06T21:26:00Z
MSI.N,267000000.0,2019-10-30T20:29:56Z
MSI.N,207000000.0,2019-08-01T20:21:38Z
MSI.N,151000000.0,2019-05-02T20:17:52Z
MSI.N,422000000.0,2019-02-07T21:17:33Z
MSI.N,247000000.0,2018-11-01T20:17:28Z
MSI.N,180000000.0,2018-08-02T20:19:28Z
MSI.N,117000000.0,2018-05-03T17:00:00Z
MSI.N,-575000000.0,2018-02-01T17:00:00Z
MSI.N,212000000.0,2017-11-02T17:00:00Z
MSI.N,131000000.0,2017-08-03T20:26:39Z
MSI.N,77000000.0,2017-05-04T21:22:00Z
MSI.N,243000000.0,2017-02-02T21:21:04Z
MSI.N,192000000.0,2016-11-04T17:00:00Z
MSI.N,107000000.0,2016-08-04T17:00:00Z
BWXT.N,69749000.0,2021-05-03T20:40:51Z
BWXT.N,65742000.0,2021-02-22T21:46:25Z
BWXT.N,73171000.0,2020-11-02T11:53:33Z
BWXT.N,64258000.0,2020-08-03T20:43:50Z
BWXT.N,75499000.0,2020-05-04T20:48:58Z
BWXT.N,61449000.0,2020-02-24T21:47:33Z
BWXT.N,74810000.0,2019-11-04T21:52:03Z
BWXT.N,58878000.0,2019-08-05T20:49:50Z
BWXT.N,48978000.0,2019-05-01T21:03:39Z
BWXT.N,21935000.0,2019-02-25T21:51:56Z
BWXT.N,77919000.0,2018-11-06T21:59:53Z
BWXT.N,60663000.0,2018-08-06T20:51:55Z
BWXT.N,66441000.0,2018-05-04T23:00:00Z
BWXT.N,-15690000.0,2018-02-27T23:00:00Z
BWXT.N,46553000.0,2017-11-06T23:00:00Z
BWXT.N,61263000.0,2017-08-07T22:00:00Z
BWXT.N,55719000.0,2017-05-01T17:00:00Z
BWXT.N,33992000.0,2017-02-27T17:00:00Z
BWXT.N,41062000.0,2016-10-31T17:00:00Z
BWXT.N,58372000.0,2016-08-08T16:00:00Z
GRTS.OQ,7923000.0,2021-05-06T13:01:00Z
GRTS.OQ,-27167000.0,2021-03-11T14:01:00Z
GRTS.OQ,-26073000.0,2020-11-05T14:01:00Z
GRTS.OQ,-25868000.0,2020-08-05T12:03:00Z
GRTS.OQ,-26206000.0,2020-05-07T13:01:10Z
GRTS.OQ,-27704000.0,2020-03-11T13:01:10Z
GRTS.OQ,-27548000.0,2019-11-12T14:01:00Z
GRTS.OQ,-21172000.0,2019-08-12T13:01:36Z
GRTS.OQ,-18009000.0,2019-05-13T13:01:28Z
GRTS.OQ,-17339000.0,2019-03-28T20:00:22Z
GRTS.OQ,-18588000.0,2018-11-14T11:04:08Z
GRTS.OQ,-15472000.0,2018-09-17T11:35:27Z
GRTS.OQ,-13376000.0,2019-05-13T13:01:28Z
GRTS.OQ,-17369000.0,2018-09-17T11:35:27Z
GRTS.OQ,-9451000.0,2018-11-14T11:04:08Z
GRTS.OQ,,
PLCE.OQ,45205000.0,2021-05-20T11:03:36Z
PLCE.OQ,7764000.0,2021-03-09T12:03:00Z
PLCE.OQ,13320000.0,2020-11-19T12:02:36Z
PLCE.OQ,-46639000.0,2020-08-25T11:06:09Z
PLCE.OQ,-114810000.0,2020-06-11T11:00:10Z
PLCE.OQ,24240000.0,2020-03-17T11:01:27Z
PLCE.OQ,43048000.0,2019-12-11T12:02:00Z
PLCE.OQ,1523000.0,2019-08-21T11:01:25Z
PLCE.OQ,4490000.0,2019-05-15T11:01:04Z
PLCE.OQ,12023000.0,2019-03-04T12:08:59Z
PLCE.OQ,49913000.0,2018-12-06T12:02:13Z
PLCE.OQ,7486000.0,2018-08-23T11:02:03Z
PLCE.OQ,31537000.0,2018-05-17T17:00:00Z
PLCE.OQ,-9898000.0,2018-03-20T17:00:00Z
PLCE.OQ,44077000.0,2017-11-15T17:00:00Z
PLCE.OQ,14290000.0,2017-08-09T12:00:00Z
PLCE.OQ,36229000.0,2017-05-18T17:00:00Z
PLCE.OQ,34196000.0,2017-03-08T17:00:00Z
PLCE.OQ,44166000.0,2016-11-17T17:00:00Z
PLCE.OQ,-2011000.0,2016-08-17T17:00:00Z
SYBT.OQ,22710000.0,2021-04-21T11:31:47Z
SYBT.OQ,17736000.0,2021-01-27T12:02:14Z
SYBT.OQ,14533000.0,2020-10-28T11:01:28Z
SYBT.OQ,13368000.0,2020-07-22T11:00:00Z
SYBT.OQ,13232000.0,2020-04-22T11:00:00Z
SYBT.OQ,16649000.0,2020-01-29T12:03:53Z
SYBT.OQ,17234000.0,2019-10-23T11:00:00Z
SYBT.OQ,16543000.0,2019-07-24T11:00:00Z
SYBT.OQ,15641000.0,2019-04-24T11:00:00Z
SYBT.OQ,14658000.0,2019-01-24T12:02:45Z
SYBT.OQ,13876000.0,2018-10-24T11:17:24Z
SYBT.OQ,13579000.0,2018-07-25T11:00:00Z
SYBT.OQ,13404000.0,2018-04-25T17:00:00Z
SYBT.OQ,10846000.0,2018-01-25T17:00:00Z
SYBT.OQ,11704000.0,2017-10-25T17:00:00Z
SYBT.OQ,10602000.0,2017-07-26T12:00:00Z
SYBT.OQ,10791000.0,2017-04-26T22:00:02Z
SYBT.OQ,10616000.0,2017-01-26T12:30:00Z
SYBT.OQ,10467000.0,2016-10-26T17:00:00Z
SYBT.OQ,10109000.0,2016-07-27T12:30:00Z
QUOT.N,-13414000.0,2021-05-05T20:05:00Z
QUOT.N,-25305000.0,2021-02-10T21:05:00Z
QUOT.N,-4218000.0,2020-11-05T21:10:51Z
QUOT.N,-19133000.0,2020-08-04T20:05:00Z
QUOT.N,-16725000.0,2020-05-05T20:05:00Z
QUOT.N,-9560000.0,2020-02-12T21:05:00Z
QUOT.N,-10363000.0,2019-11-06T21:03:00Z
QUOT.N,-3906000.0,2019-08-06T20:05:00Z
QUOT.N,-13228000.0,2019-05-07T20:05:00Z
QUOT.N,-4496000.0,2019-02-12T21:05:00Z
QUOT.N,-7805000.0,2018-11-07T21:19:17Z
QUOT.N,-4660000.0,2018-07-31T20:05:00Z
QUOT.N,-11357000.0,2018-05-01T17:00:00Z
QUOT.N,4182000.0,2018-02-13T17:00:00Z
QUOT.N,-10827000.0,2017-11-01T17:00:00Z
QUOT.N,-5758000.0,2017-08-01T17:00:00Z
QUOT.N,-2674000.0,2017-05-02T17:00:00Z
QUOT.N,3534000.0,2017-02-09T17:00:00Z
QUOT.N,-11312000.0,2016-11-01T17:00:00Z
QUOT.N,-3506000.0,2016-08-02T17:00:00Z
SHC.OQ,10685000.0,2021-05-13T11:00:09Z
SHC.OQ,-43680000.0,2021-03-09T12:15:00Z
SHC.OQ,10000.0,2020-11-23T11:02:20Z
SHC.OQ,,
SHC.OQ,-27900000.0,2020-11-18T22:12:54Z
SHC.OQ,-5635000.0,2020-11-23T11:02:20Z
FND.N,75796000.0,2021-05-06T20:05:00Z
FND.N,57140000.0,2021-02-25T00:00:00Z
FND.N,68774000.0,2020-10-29T20:10:02Z
FND.N,32004000.0,2020-07-30T20:05:00Z
FND.N,37063000.0,2020-04-30T20:14:12Z
FND.N,35341000.0,2020-02-20T21:11:43Z
FND.N,40974000.0,2019-11-01T11:01:25Z
FND.N,43596000.0,2019-08-01T20:33:39Z
FND.N,30720000.0,2019-05-02T20:28:19Z
FND.N,17902000.0,2019-02-21T12:05:20Z
FND.N,26568000.0,2018-11-01T11:31:46Z
FND.N,39846000.0,2018-08-02T12:05:19Z
FND.N,31871000.0,2018-05-03T23:00:00Z
FND.N,47976000.0,2018-03-01T17:00:00Z
FND.N,23255000.0,2017-11-02T23:00:00Z
FND.N,20429000.0,2017-07-27T17:00:00Z
FND.N,11128000.0,2017-05-25T17:00:00Z
FND.N,16707000.0,2017-04-24T17:00:00Z
FND.N,14219000.0,2017-02-10T17:00:00Z
FND.N,5012000.0,2017-04-24T17:00:00Z
ST.N,53733000.0,2021-04-27T10:01:52Z
ST.N,121667000.0,2021-02-02T10:57:45Z
ST.N,76729000.0,2020-10-27T12:33:14Z
ST.N,-42541000.0,2020-07-28T12:33:25Z
ST.N,8431000.0,2020-04-29T10:02:51Z
ST.N,53538000.0,2020-02-11T13:37:05Z
ST.N,70675000.0,2019-10-30T13:03:27Z
ST.N,73436000.0,2019-07-30T10:03:03Z
ST.N,85065000.0,2019-05-01T12:36:28Z
ST.N,254099000.0,2019-02-06T15:48:22Z
ST.N,149118000.0,2018-10-30T10:01:20Z
ST.N,105288000.0,2018-07-24T05:00:00Z
ST.N,90490000.0,2018-04-24T17:00:00Z
ST.N,169129000.0,2018-02-01T23:00:00Z
ST.N,88035000.0,2017-10-24T16:00:00Z
ST.N,79457000.0,2017-07-25T16:00:00Z
ST.N,71736000.0,2017-04-25T11:00:00Z
ST.N,66527000.0,2017-02-02T11:00:00Z
ST.N,69785000.0,2016-10-25T17:00:00Z
ST.N,65510000.0,2016-07-26T17:00:00Z
MMAT.OQ,-2055688.0,2021-05-14T20:05:59Z
MMAT.OQ,-4903832.0,2021-03-18T20:09:02Z
MMAT.OQ,-884949.0,2020-11-09T21:59:48Z
MMAT.OQ,-3299252.0,2020-08-10T20:05:57Z
MMAT.OQ,-3693863.0,2020-06-05T20:08:27Z
MMAT.OQ,-6019251.0,2020-03-16T21:25:41Z
MMAT.OQ,-1251637.0,2019-11-08T22:06:01Z
MMAT.OQ,-890634.0,2019-08-09T20:32:39Z
MMAT.OQ,-1677874.0,2019-05-10T20:07:19Z
MMAT.OQ,-1505214.0,2019-03-18T21:20:48Z
MMAT.OQ,-1035077.0,2018-11-09T21:11:47Z
MMAT.OQ,-1491779.0,2018-08-09T20:06:55Z
MMAT.OQ,-1774544.0,2018-05-10T22:00:00Z
MMAT.OQ,2206575.0,2018-03-16T22:00:00Z
MMAT.OQ,-1015471.0,2017-11-14T23:00:00Z
MMAT.OQ,-1054730.0,2017-08-08T22:00:00Z
MMAT.OQ,-1056283.0,2017-05-12T16:00:00Z
MMAT.OQ,-1023404.0,2017-03-31T16:00:00Z
MMAT.OQ,-875489.0,2016-11-10T17:00:00Z
MMAT.OQ,-4181927.0,2016-08-15T16:00:00Z
GES.N,11876000.0,2021-05-27T20:18:44Z
GES.N,70331000.0,2021-03-31T20:26:08Z
GES.N,26036000.0,2020-12-02T21:18:19Z
GES.N,-20358000.0,2020-09-04T18:22:28Z
GES.N,-157666000.0,2020-06-10T11:32:29Z
GES.N,79060000.0,2020-03-18T20:17:25Z
GES.N,12305000.0,2019-11-26T21:18:33Z
GES.N,25322000.0,2019-08-28T20:17:32Z
GES.N,-21535000.0,2019-06-06T20:18:13Z
GES.N,23053000.0,2019-03-20T20:18:39Z
GES.N,-13629000.0,2018-11-28T21:19:56Z
GES.N,25262000.0,2018-08-29T20:18:53Z
GES.N,-21419000.0,2018-05-30T17:00:00Z
GES.N,857000.0,2018-03-21T16:00:00Z
GES.N,-3046000.0,2017-11-21T17:00:00Z
GES.N,15023000.0,2017-08-23T17:00:00Z
GES.N,-21493000.0,2017-05-24T17:00:00Z
GES.N,6451000.0,2017-03-15T16:00:00Z
GES.N,8977000.0,2016-11-30T17:00:00Z
GES.N,32029000.0,2016-08-24T16:00:00Z
XYL.N,87000000.0,2021-05-04T10:55:00Z
XYL.N,148000000.0,2021-02-04T11:55:01Z
XYL.N,37000000.0,2020-10-29T10:55:00Z
XYL.N,31000000.0,2020-07-30T10:55:00Z
XYL.N,38000000.0,2020-05-05T10:57:43Z
XYL.N,118000000.0,2020-02-06T11:50:00Z
XYL.N,65000000.0,2019-10-31T10:54:00Z
XYL.N,139000000.0,2019-08-01T11:12:45Z
XYL.N,79000000.0,2019-05-02T10:55:00Z
XYL.N,225000000.0,2019-01-31T11:55:00Z
XYL.N,130000000.0,2018-10-30T10:50:16Z
XYL.N,115000000.0,2018-07-31T10:55:00Z
XYL.N,79000000.0,2018-05-01T17:00:00Z
XYL.N,71000000.0,2018-02-01T17:00:00Z
XYL.N,105000000.0,2017-10-31T16:00:00Z
XYL.N,99000000.0,2017-08-01T02:25:00Z
XYL.N,56000000.0,2017-05-02T11:55:00Z
XYL.N,50000000.0,2017-02-02T11:55:00Z
XYL.N,73000000.0,2016-11-01T16:00:00Z
XYL.N,71000000.0,2016-08-02T16:00:00Z
VLO.N,-705000000.0,2021-04-22T10:34:39Z
VLO.N,-360000000.0,2021-01-28T11:28:43Z
VLO.N,-465000000.0,2020-10-22T10:30:00Z
VLO.N,1249000000.0,2020-07-30T10:30:00Z
VLO.N,-1852000000.0,2020-04-29T10:30:31Z
VLO.N,1056000000.0,2020-01-30T13:33:08Z
VLO.N,608000000.0,2019-10-24T10:36:40Z
VLO.N,610000000.0,2019-07-25T12:30:53Z
VLO.N,140000000.0,2019-04-25T10:30:46Z
VLO.N,946000000.0,2019-01-31T11:33:33Z
VLO.N,855000000.0,2018-10-25T10:42:55Z
VLO.N,844000000.0,2018-07-26T10:37:15Z
VLO.N,468000000.0,2018-04-26T17:00:00Z
VLO.N,2360000000.0,2018-02-01T17:00:00Z
VLO.N,840000000.0,2017-10-26T17:00:00Z
VLO.N,547000000.0,2017-07-27T11:52:00Z
VLO.N,304000000.0,2017-04-25T11:45:00Z
VLO.N,364000000.0,2017-01-31T17:00:00Z
VLO.N,613000000.0,2016-10-25T17:00:00Z
VLO.N,814000000.0,2016-07-26T12:02:00Z
TTCF.OQ,-8152000.0,2021-05-12T20:05:09Z
TTCF.OQ,76319301.0,2021-03-10T21:05:01Z
TTCF.OQ,-7924994.0,2020-11-09T21:43:43Z
TTCF.OQ,-491677.0,2020-08-10T20:01:33Z
TTCF.OQ,-642952.0,2020-05-01T20:25:24Z
TTCF.OQ,-433870.0,2020-03-11T20:07:23Z
TTCF.OQ,-99136.0,2019-11-07T21:14:36Z
TTCF.OQ,-99691.0,2019-08-07T21:12:28Z
TTCF.OQ,-97790.0,2019-05-14T20:17:45Z
TTCF.OQ,-165842.0,2019-03-26T20:14:25Z
TTCF.OQ,-76506.0,2018-11-07T21:19:24Z
TTCF.OQ,,
ETWO.N,-37130000.0,2021-05-18T20:15:00Z
ETWO.N,-2543876.0,2021-03-08T11:10:14Z
ETWO.N,-1129088.0,2020-11-16T21:39:28Z
ETWO.N,-143866.0,2020-08-14T20:17:49Z
ETWO.N,-22777.0,2020-06-05T20:55:32Z
ETWO.N,,
AMP.N,437000000.0,2021-04-26T20:09:43Z
AMP.N,177000000.0,2021-01-27T21:08:00Z
AMP.N,-140000000.0,2020-10-28T20:08:00Z
AMP.N,-539000000.0,2020-07-29T20:10:00Z
AMP.N,2036000000.0,2020-05-06T20:13:10Z
AMP.N,463000000.0,2020-01-29T21:10:00Z
AMP.N,543000000.0,2019-10-23T20:10:00Z
AMP.N,492000000.0,2019-07-24T20:10:00Z
AMP.N,395000000.0,2019-04-25T01:10:01Z
AMP.N,539000000.0,2019-01-30T21:15:00Z
AMP.N,503000000.0,2018-10-23T20:10:00Z
AMP.N,462000000.0,2018-07-24T17:00:00Z
AMP.N,594000000.0,2018-04-23T17:00:00Z
AMP.N,177000000.0,2018-01-24T17:00:00Z
AMP.N,507000000.0,2017-10-24T17:00:00Z
AMP.N,393000000.0,2017-07-25T21:08:00Z
AMP.N,403000000.0,2017-04-24T17:00:00Z
AMP.N,399000000.0,2017-02-01T17:00:00Z
AMP.N,215000000.0,2016-10-25T21:10:00Z
AMP.N,335000000.0,2016-07-26T17:00:00Z
AMH.N,30121000.0,2021-05-06T20:30:02Z
AMH.N,27233000.0,2021-02-25T21:30:10Z
AMH.N,22496000.0,2020-11-05T21:30:06Z
AMH.N,15327000.0,2020-08-06T20:30:07Z
AMH.N,20190000.0,2020-05-07T21:00:08Z
AMH.N,23590000.0,2020-02-27T22:00:06Z
AMH.N,23520000.0,2019-11-07T22:00:07Z
AMH.N,22518000.0,2019-07-29T21:04:47Z
AMH.N,16252000.0,2019-05-02T21:00:06Z
AMH.N,17632000.0,2019-02-21T22:00:06Z
AMH.N,15177000.0,2018-11-01T21:00:03Z
AMH.N,-15151000.0,2018-08-02T21:00:08Z
AMH.N,5814000.0,2018-05-03T17:00:00Z
AMH.N,-21994000.0,2018-02-22T17:00:00Z
AMH.N,1535000.0,2017-11-02T16:00:00Z
AMH.N,-186000.0,2017-08-03T17:00:00Z
